Reference,MPN,Footprint,Pin,Function,Expected net,Pad X mm,Pad Y mm,Pad width mm,Pad height mm,Manufacturer source
C101,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C102,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,ISO_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C102,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A1,GND,GND2,-3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A12,GND,GND2,3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B1,GND,GND2,3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B12,GND,GND2,-3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND2,-4.32,-3.13,1,2.1,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND2,-4.32,1.05,1,1.6,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND2,4.32,-3.13,1,2.1,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND2,4.32,1.05,1,1.6,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A4,VBUS,PORT4_VBUS,-2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A9,VBUS,PORT4_VBUS,2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B4,VBUS,PORT4_VBUS,2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B9,VBUS,PORT4_VBUS,-2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A5,CC1,PORT4_CC1,-1.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B5,CC2,PORT4_CC2,1.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A8,SBU1,NC,1.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B8,SBU2,NC,-1.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A6,D+,PORT4_D+,-0.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B6,D+,PORT4_D+,0.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A7,D-,PORT4_D-,0.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J6,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B7,D-,PORT4_D-,-0.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
U15,TPS2553DBVR,hub-lib:SOT-23-6,1,IN,PORT_SUPPLY,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U15,TPS2553DBVR,hub-lib:SOT-23-6,2,GND,GND2,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U15,TPS2553DBVR,hub-lib:SOT-23-6,3,EN,PORT4_EN,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U15,TPS2553DBVR,hub-lib:SOT-23-6,4,~{FAULT},OCS4_N,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U15,TPS2553DBVR,hub-lib:SOT-23-6,5,ILIM,PORT4_ILIM,1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U15,TPS2553DBVR,hub-lib:SOT-23-6,6,OUT,PORT4_VBUS,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
R44,ERJ2RKF4642X,hub-lib:R_0402_1005Metric,1,,PORT4_ILIM,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R44,ERJ2RKF4642X,hub-lib:R_0402_1005Metric,2,,GND2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R50,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,1,,ISO_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R50,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,2,,OCS4_N,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
U19,USBLC6-2SC6,hub-lib:SOT-23-6,1,I/O1,PORT4_D-,-1.1375,-0.95,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U19,USBLC6-2SC6,hub-lib:SOT-23-6,6,I/O1,PORT4_D-,1.1375,-0.95,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U19,USBLC6-2SC6,hub-lib:SOT-23-6,3,I/O2,PORT4_D+,-1.1375,0.95,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U19,USBLC6-2SC6,hub-lib:SOT-23-6,4,I/O2,PORT4_D+,1.1375,0.95,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U19,USBLC6-2SC6,hub-lib:SOT-23-6,2,GND,GND2,-1.1375,0,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U19,USBLC6-2SC6,hub-lib:SOT-23-6,5,VBUS,PORT4_VBUS,1.1375,0,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
C55,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,PORT_SUPPLY,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C55,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C56,GRM21BR61E106KA73L,hub-lib:C_0805_2012Metric,1,,PORT4_VBUS,-0.95,0,1,1.45,https://www.murata.com/en-global/products/productdetail?partno=GRM21BR61E106KA73%23
C56,GRM21BR61E106KA73L,hub-lib:C_0805_2012Metric,2,,GND2,0.95,0,1,1.45,https://www.murata.com/en-global/products/productdetail?partno=GRM21BR61E106KA73%23
C57,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,PORT4_VBUS,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C57,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
R104,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,1,,PORT4_EN,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R104,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,2,,GND2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,1,CC1,PORT4_CC1,-0.725,-0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,2,CC2,PORT4_CC2,-0.725,0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,3,PORT,U21_PORT,-0.6,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,4,VBUS_DET,PORT4_VDET,-0.2,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,5,ADDR,NC,0.2,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,6,OUT3,NC,0.6,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,7,OUT1,NC,0.725,0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,8,OUT2,NC,0.725,-0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,9,ID,PORT4_ID_N,0.6,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,10,GND,GND2,0.2,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,11,EN_N,GND2,-0.2,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U21,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,12,VDD,ISO_3V3,-0.6,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
R75,ERJ2RKF4701X,hub-lib:R_0402_1005Metric,1,,ISO_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R75,ERJ2RKF4701X,hub-lib:R_0402_1005Metric,2,,U21_PORT,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R76,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,1,,ISO_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R76,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,2,,PORT4_ID_N,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R77,ERJ2RKF9093X,hub-lib:R_0402_1005Metric,1,,PORT4_VBUS,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R77,ERJ2RKF9093X,hub-lib:R_0402_1005Metric,2,,PORT4_VDET,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
U36,SN74LVC1G04DBVR,hub-lib:SOT-23-5,1,NC,NC,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U36,SN74LVC1G04DBVR,hub-lib:SOT-23-5,2,,PORT4_ID_N,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U36,SN74LVC1G04DBVR,hub-lib:SOT-23-5,3,GND,GND2,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U36,SN74LVC1G04DBVR,hub-lib:SOT-23-5,4,,PORT4_ATTACHED,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U36,SN74LVC1G04DBVR,hub-lib:SOT-23-5,5,VCC,ISO_3V3,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U38,SN74LVC1G08DBVR,hub-lib:SOT-23-5,1,,PRTPWR4,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g08.pdf
U38,SN74LVC1G08DBVR,hub-lib:SOT-23-5,2,,PORT4_ATTACHED,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g08.pdf
U38,SN74LVC1G08DBVR,hub-lib:SOT-23-5,3,GND,GND2,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g08.pdf
U38,SN74LVC1G08DBVR,hub-lib:SOT-23-5,4,,PORT4_EN,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g08.pdf
U38,SN74LVC1G08DBVR,hub-lib:SOT-23-5,5,VCC,ISO_3V3,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g08.pdf
U40,SN74LVC1G04DBVR,hub-lib:SOT-23-5,1,NC,NC,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U40,SN74LVC1G04DBVR,hub-lib:SOT-23-5,2,,PORT4_EN,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U40,SN74LVC1G04DBVR,hub-lib:SOT-23-5,3,GND,GND2,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U40,SN74LVC1G04DBVR,hub-lib:SOT-23-5,4,,PORT4_DISCHARGE,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U40,SN74LVC1G04DBVR,hub-lib:SOT-23-5,5,VCC,ISO_3V3,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
Q6,"2N7002,215",hub-lib:SOT-23,1,G,PORT4_DISCHARGE,-0.9375,-0.95,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
Q6,"2N7002,215",hub-lib:SOT-23,2,S,GND2,-0.9375,0.95,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
Q6,"2N7002,215",hub-lib:SOT-23,3,D,PORT4_DISCHARGE_D,0.9375,0,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
R120,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,1,,PORT4_VBUS,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R120,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,2,,GND2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R82,ERJ6ENF1000V,hub-lib:R_0805_2012Metric,1,,PORT4_VBUS,-0.9125,0,1.025,1.4,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R82,ERJ6ENF1000V,hub-lib:R_0805_2012Metric,2,,PORT4_DISCHARGE_D,0.9125,0,1.025,1.4,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
C103,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,ISO_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C103,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C104,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,ISO_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C104,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C105,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,ISO_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C105,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C106,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,ISO_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C106,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
D1,T6V0S5A-7,hub-lib:D_SOD-523,1,K,VBUS_HOST,-0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D1,T6V0S5A-7,hub-lib:D_SOD-523,2,A,GND1,0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D5,T6V0S5A-7,hub-lib:D_SOD-523,1,K,EXT_5V,-0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D5,T6V0S5A-7,hub-lib:D_SOD-523,2,A,GND2,0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D8,T6V0S5A-7,hub-lib:D_SOD-523,1,K,PORT1_VBUS,-0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D8,T6V0S5A-7,hub-lib:D_SOD-523,2,A,GND2,0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D9,T6V0S5A-7,hub-lib:D_SOD-523,1,K,PORT2_VBUS,-0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D9,T6V0S5A-7,hub-lib:D_SOD-523,2,A,GND2,0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D10,T6V0S5A-7,hub-lib:D_SOD-523,1,K,PORT3_VBUS,-0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D10,T6V0S5A-7,hub-lib:D_SOD-523,2,A,GND2,0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D13,T6V0S5A-7,hub-lib:D_SOD-523,1,K,PORT4_VBUS,-0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
D13,T6V0S5A-7,hub-lib:D_SOD-523,2,A,GND2,0.7,0,0.6,0.7,https://www.diodes.com/assets/Datasheets/T6V0S5A.pdf
R9,ERJ2RKF3301X,hub-lib:R_0402_1005Metric,1,,HOST_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R9,ERJ2RKF3301X,hub-lib:R_0402_1005Metric,2,,D2_A,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
D2,LTST-C190KGKT,hub-lib:LED_0603_1608Metric,1,K,D2_K,-0.7875,0,0.875,0.95,https://optoelectronics.liteon.com/upload/download/DS22-2000-213/LTST-C190KGKT.pdf
D2,LTST-C190KGKT,hub-lib:LED_0603_1608Metric,2,A,D2_A,0.7875,0,0.875,0.95,https://optoelectronics.liteon.com/upload/download/DS22-2000-213/LTST-C190KGKT.pdf
Q2,"2N7002,215",hub-lib:SOT-23,1,G,HOST_PWR_OK,-0.9375,-0.95,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
Q2,"2N7002,215",hub-lib:SOT-23,2,S,GND1,-0.9375,0.95,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
Q2,"2N7002,215",hub-lib:SOT-23,3,D,D2_K,0.9375,0,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
R29,ERJ2RKF3301X,hub-lib:R_0402_1005Metric,1,,ISO_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R29,ERJ2RKF3301X,hub-lib:R_0402_1005Metric,2,,D6_A,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
D6,LTST-C190KGKT,hub-lib:LED_0603_1608Metric,1,K,D6_K,-0.7875,0,0.875,0.95,https://optoelectronics.liteon.com/upload/download/DS22-2000-213/LTST-C190KGKT.pdf
D6,LTST-C190KGKT,hub-lib:LED_0603_1608Metric,2,A,D6_A,0.7875,0,0.875,0.95,https://optoelectronics.liteon.com/upload/download/DS22-2000-213/LTST-C190KGKT.pdf
Q3,"2N7002,215",hub-lib:SOT-23,1,G,EXT_SELECTED,-0.9375,-0.95,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
Q3,"2N7002,215",hub-lib:SOT-23,2,S,GND2,-0.9375,0.95,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
Q3,"2N7002,215",hub-lib:SOT-23,3,D,D6_K,0.9375,0,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
R30,ERJ2RKF3301X,hub-lib:R_0402_1005Metric,1,,ISO_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R30,ERJ2RKF3301X,hub-lib:R_0402_1005Metric,2,,D7_A,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
D7,LTST-C190KGKT,hub-lib:LED_0603_1608Metric,1,K,D7_K,-0.7875,0,0.875,0.95,https://optoelectronics.liteon.com/upload/download/DS22-2000-213/LTST-C190KGKT.pdf
D7,LTST-C190KGKT,hub-lib:LED_0603_1608Metric,2,A,D7_A,0.7875,0,0.875,0.95,https://optoelectronics.liteon.com/upload/download/DS22-2000-213/LTST-C190KGKT.pdf
Q4,"2N7002,215",hub-lib:SOT-23,1,G,HOST_PRESENT,-0.9375,-0.95,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
Q4,"2N7002,215",hub-lib:SOT-23,2,S,GND2,-0.9375,0.95,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
Q4,"2N7002,215",hub-lib:SOT-23,3,D,D7_K,0.9375,0,1.475,0.6,https://assets.nexperia.com/documents/data-sheet/2N7002.pdf
